43.6357,-70.2858,3,,,,1018,04106,1583839819,Tue Mar 10 07:30:19 2020,03/10/20,0.10867570966017184,0.8435383621426317,0.030081093469158618,2.5184737054068616,0.1125378386856994,0.9303538394222576
43.6349,-70.2866,3,Petroleum smell,,,1018,04106,1583839833,Tue Mar 10 07:30:33 2020,03/10/20,0.16009005949406685,0.8526170948528271,0.09682957131007136,2.577529838371855,0.11379496178423217,0.9769433602339463
43.6363,-70.2873,5,Diesel and toxic fumes,,,1018,04106,1583841520,Tue Mar 10 07:58:40 2020,03/10/20,0.07740466584043593,0.9293010704835597,0.10382222107230508,2.571624348349303,0.1942441469405859,1.0022214837511008
43.6363,-70.2904,4,Petroleum ,,,1018,04106,1583857321,Tue Mar 10 12:22:01 2020,03/10/20,0.20989367824836466,1.0660452487891428,0.25707853694611127,2.716092794200114,0.3261967660974043,1.1572420420822993
43.6343,-70.2466,4,Burnt tar,Nausea ,,1018,04106,1583902254,Wed Mar 11 00:50:54 2020,03/11/20,2.0025015642446395,1.2798554883143525,1.9400938457843178,1.155807013205448,1.8938029877903195,1.0531817596221997
43.6325,-70.2446,4,"Industrial, burning rubber",Headache,,1018,04106,1583902423,Wed Mar 11 00:53:43 2020,03/11/20,2.117718403017643,1.352204577187759,2.050734707609101,1.2515977178264723,1.998310227965046,1.17853031864988
43.6244,-70.2911,5,"Petroleum, sulfur",Feel like vomiting ,,1018,04106,1583922454,Wed Mar 11 06:27:34 2020,03/11/20,0.916745395595526,1.0526834539065855,0.8488891097779718,3.1340632536146265,0.7686872063626142,1.4764673521808351
43.6286,-70.292,5,Oil,Headache nausea ,,1018,04106,1583922616,Wed Mar 11 06:30:16 2020,03/11/20,0.658218110894334,1.0387109657900033,0.6081829720361399,3.0169260930147694,0.5523732091571899,1.3663513589232317
43.623,-70.2917,5,Oil ,,,1018,04106,1583922875,Wed Mar 11 06:34:35 2020,03/11/20,1.0180549447581841,1.1164013390556005,0.9501682762060519,3.2145884528416455,0.8690878136555257,1.5590852694325092
43.6237,-70.2901,5,Oil ,Headache. Getting worse ,,1018,04106,1583923167,Wed Mar 11 06:39:27 2020,03/11/20,0.9526342384849006,1.023644539543499,0.8795254703968856,3.1213138944077308,0.793309650587754,1.4662831989979743
43.6292,-70.2914,5,Oil ,Headache ,,1018,04106,1584017173,Thu Mar 12 08:46:13 2020,03/12/20,0.6079505477182919,1.0070137730068518,0.5569998151878336,2.9703236734845433,0.5016148125540059,1.3217322631558694
43.6416,-70.2944,5,Gas,,,1018,04106,1584059240,Thu Mar 12 20:27:20 2020,03/12/20,0.5025540006283816,1.427866591743079,0.6014618830757307,2.803712016191007,0.7045525361599944,1.3930523280867775
43.6357,-70.2695,3,Petroleum tank fumes. Rotten eggs,,,1018,04106,1584199915,Sat Mar 14 11:31:55 2020,03/14/20,0.8524151015965061,0.4381004748535801,0.7905957475078134,1.8002048656413951,0.7527013409821308,0.14245328497046336
43.6355,-70.2829,4,Natural gas smell,,,1018,04106,1584217476,Sat Mar 14 16:24:36 2020,03/14/20,0.21139147059491972,0.7141746171127915,0.123283240453089,2.391965595517245,0.10747243419378655,0.7877140018511587
43.6254,-70.2938,4,Smells like oil ,,,1018,04106,1584238986,Sat Mar 14 22:23:06 2020,03/14/20,0.8969486808027353,1.1621227619781689,0.8437886462413088,3.2084193464624433,0.7800206177253266,1.5506166678680755
43.6356,-70.285,3,Petroleum smell,,,1018,04106,1584280134,Sun Mar 15 09:48:54 2020,03/15/20,0.13157685246691908,0.8056633041685168,0.027050731285630965,2.4846263921842917,0.08711488961679723,0.8912359544050168
43.6223,-70.2894,4,Oil,Headache,,1018,04106,1584292936,Sun Mar 15 13:22:16 2020,03/15/20,1.0421653117556713,1.0344831279950886,0.964945852715671,3.1514997891681014,0.8737943919972299,1.5029664658273811
43.6345,-70.2869,3,Petroleum smell,,,1018,04106,1584299669,Sun Mar 15 15:14:29 2020,03/15/20,0.18910739076060046,0.8545793097300447,0.12758845440539548,2.602680375069246,0.12380575074646948,0.9962437031112796
43.6325,-70.2838,3,Oil,,,1018,04106,1584369749,Mon Mar 16 10:42:29 2020,03/16/20,0.35081650637909567,0.6597713179091379,0.24869360503803817,2.526833677856635,0.1358221705285366,0.8827693703245787
43.6247,-70.2927,4,Petroleum ,Headache,,1018,04106,1585217704,Thu Mar 26 06:15:04 2020,03/26/20,0.9209739867952691,1.1221620476092575,0.8607911356496295,3.1886336728548708,0.788980841790327,1.5301832338038857
43.6353,-70.2829,3,Petroleum smell,,,1018,04106,1585239137,Thu Mar 26 12:12:17 2020,03/26/20,0.21943145369204758,0.7062265626940528,0.12733042208075718,2.3978977413261133,0.09826405541657213,0.7896672978934716
43.6312,-70.3075,5,Petroleum smell,,,1018,04106,1585240481,Thu Mar 26 12:34:41 2020,03/26/20,1.1351333668588783,1.816619990886561,1.1589919997249145,3.6417055156141878,1.1760729968395056,2.052010206171775
43.6332,-70.2859,5,Petroleum smell,,,1018,04106,1585335161,Fri Mar 27 14:52:41 2020,03/27/20,0.27848835904418023,0.774900042287327,0.1912802353232385,2.5968786677247735,0.11144443929058184,0.9675239432323505
43.6348,-70.2439,4,Burnt tar,"Headache, nausea ",,1018,04106,1585364868,Fri Mar 27 23:07:48 2020,03/27/20,2.134032029651569,1.4193639184916849,2.0734418047369574,1.0887304811773557,2.029121854413762,1.1814564778329706
43.6318,-70.2834,5,Petroleum,,,1018,04106,1585570528,Mon Mar 30 08:15:28 2020,03/30/20,0.4032080313056719,0.6267942302726953,0.3009226181030565,2.533388050852919,0.18774649550716796,0.8827011857554119
43.6332,-70.284,4,petroleum ,Nasal irritant,,1018,04106,1585681803,Tue Mar 31 15:10:03 2020,03/31/20,0.3022643124146046,0.6858374210511198,0.19956434057728453,2.512505398566024,0.08641653252034642,0.8763871879714756
43.637,-70.2787,5,,,,1018,04106,1585695116,Tue Mar 31 18:51:56 2020,03/31/20,0.3857215938352965,0.6377419661698336,0.338086893748694,2.1575539569713555,0.3381858083488868,0.5705144046752878
43.634,-70.2829,3,Petroleum smell,,,1018,04106,1585745845,Wed Apr  1 08:57:25 2020,04/01/20,0.28283208859667186,0.6593206954484309,0.17926216058459735,2.4380186139582793,0.0816740895911059,0.8080412108770172
43.6336,-70.2852,3,Petroleum smell,,,1018,04106,1585841087,Thu Apr  2 11:24:47 2020,04/02/20,0.2568186884858267,0.7519026033721984,0.16122300900828626,2.5531085482503917,0.06800530649258142,0.92642701895366
43.6303,-70.2702,5,Asphalt,,,1018,04106,1585866288,Thu Apr  2 18:24:48 2020,04/02/20,0.9413470315305102,0.0777156708630404,0.8498904190117258,2.058535707417515,0.7670106240420582,0.48617867206681936
43.6283,-70.2872,4,,,,1018,04106,1585939005,Fri Apr  3 14:36:45 2020,04/03/20,0.6175814666025368,0.8008472034995021,0.5363395976928632,2.8219498916365926,0.4447832912592628,1.1640612134501753
43.6347,-70.2759,4,Tar/asphalt,,,1018,04106,1586004199,Sat Apr  4 08:43:19 2020,04/04/20,0.5535502707195249,0.42734727206015505,0.47769721557121647,2.1080591386951757,0.42748527350851057,0.45903757302859527
43.6341,-70.2824,4,Petroleum smell,,,1018,04106,1586017388,Sat Apr  4 12:23:08 2020,04/04/20,0.29388375077324874,0.6407695470382455,0.1922287747726291,2.4126238643983795,0.10386037125316286,0.7820738524353492
43.6299,-70.273,4,"Petroleum and tar, this morning also, and it is windy",,,1018,04106,1586209271,Mon Apr  6 17:41:11 2020,04/06/20,0.8400260109444854,0.08996963852549064,0.7433018208718946,2.1823573042243756,0.6517180506501892,0.5684347711041277
43.6293,-70.2739,4,Tar,,,1018,04106,1586209555,Mon Apr  6 17:45:55 2020,04/06/20,0.8312151742164835,0.13139882497148528,0.7317305289427,2.2435585476042403,0.6346809959032392,0.6272026783243873
43.6302,-70.2595,4,,,,1018,04106,1586258621,Tue Apr  7 07:23:41 2020,04/07/20,1.4312705431567725,0.5922396672998267,1.3505492629691738,1.7048674864123818,1.2815707641899234,0.6118769110756894
43.6346,-70.256,3,Smells like burning tires ,,,1018,04106,1586260396,Tue Apr  7 07:53:16 2020,04/07/20,1.5324694400624659,0.8428256191114278,1.4691320434565096,1.3558577925424096,1.4232763829446646,0.5898438660660777
43.631,-70.2732,4,"Tar, asphalt",Throat irritation,,1018,04106,1586260487,Tue Apr  7 07:54:47 2020,04/07/20,0.7881329778803833,0.1410952323480465,0.6946893868098403,2.141925529607549,0.6096663399802318,0.5097976842453611
43.631,-70.2818,3,Oil,,,1018,04106,1586262839,Tue Apr  7 08:33:59 2020,04/07/20,0.48736445658874555,0.5363028600040118,0.3831483166784159,2.49361827908049,0.27012105393178826,0.836319965097962
43.6335,-70.2772,1,,,,1018,04106,1586433270,Thu Apr  9 07:54:30 2020,04/09/20,0.5272137438117439,0.4050752834977962,0.4384793198698152,2.206702773901478,0.3673717915077561,0.5516966919830649
43.6312,-70.2706,3,Petroleum tar,,,1018,04106,1586547506,Fri Apr 10 15:38:26 2020,04/10/20,0.8935417814281784,0.12255375702970907,0.8048882470974021,2.032558282684329,0.7270835485887961,0.43437250571665714
43.6318,-70.2732,3,,,,1018,04106,1586547552,Fri Apr 10 15:39:12 2020,04/10/20,0.759390886096507,0.18561114116097682,0.6692631043146949,2.1079835604992367,0.5904646250689579,0.4657873271596855
43.6366,-70.2689,3,Industrial petroleum,,,1018,04106,1586568259,Fri Apr 10 21:24:19 2020,04/10/20,0.8770365824796573,0.505453634671581,0.8217728107782561,1.7408594016195544,0.7920439819987702,0.08480111712914214
43.6353,-70.2711,3,Industrial petroleum tank fumes ,Headache,,1018,04106,1586881945,Tue Apr 14 12:32:25 2020,04/14/20,0.7772112773326628,0.40128365886107975,0.7116785248800745,1.8822144244053272,0.6701339764046794,0.2238325647462973
43.6332,-70.2736,4,Tar,,,1018,04106,1586955261,Wed Apr 15 08:54:21 2020,04/15/20,0.6982184873138766,0.28083554387510107,0.6149149576226525,2.067244183367428,0.548581612825725,0.41082650812446264
43.6332,-70.2437,4,Burnt tar,nausea ,,1018,04106,1587005633,Wed Apr 15 22:53:53 2020,04/15/20,2.1554715696569193,1.4047461791983753,2.0905530686939953,1.1957499274058694,2.040698644439542,1.2105786485920196
43.6347,-70.2466,5,Burnt tar,Nausea,,1018,04106,1587013636,Thu Apr 16 01:07:16 2020,04/16/20,1.9999035232308748,1.2873058751580542,1.9386763828075777,1.1294455746991967,1.8938876269121971,1.0486095381937977
43.6295,-70.2709,3,"Tar, asphalt, oil",Throat irritation,,1018,04106,1587041054,Thu Apr 16 08:44:14 2020,04/16/20,0.9415344070531795,0.019525222110201693,0.8466173329844705,2.1217013803074205,0.757715551559171,0.5497081048856425
43.6357,-70.285,3,Petroleum smell,,,1018,04106,1587062399,Thu Apr 16 14:39:59 2020,04/16/20,0.12577683720496943,0.8093065283209632,0.021536650922386342,2.481813782501657,0.09367744969411788,0.8905054112861509
43.6329,-70.2855,4,Petroleum,,,1018,04106,1587242280,Sat Apr 18 16:38:00 2020,04/18/20,0.30149679295648557,0.7492594746144507,0.2098407209445076,2.588607424112887,0.11737776294843397,0.9542477715837274
43.6342,-70.2847,3,Petroleum,,,1018,04106,1587384253,Mon Apr 20 08:04:13 2020,04/20/20,0.22491521219517102,0.7459070811388101,0.12325079118497187,2.512182301811402,0.01984120638063765,0.8922936374568964
43.6303,-70.2835,5,,,,1018,04106,1587415721,Mon Apr 20 16:48:41 2020,04/20/20,0.4995091388327085,0.6137830232568994,0.39958982103688784,2.591435040579422,0.28806528701884837,0.9342358872772235
43.6328,-70.281,5,Oil,,,1018,04106,1587417656,Mon Apr 20 17:20:56 2020,04/20/20,0.40757464230350715,0.5370336427254676,0.3049446407952172,2.394754159228656,0.2046585361738507,0.7449162709710064
43.6335,-70.2868,3,Petroleum,,,1018,04106,1587421570,Mon Apr 20 18:26:10 2020,04/20/20,0.2573911171014396,0.8242931705144924,0.1842926488947294,2.6278861223046976,0.1343062162221578,1.0057393118440796
43.625,-70.3054,4,Oil,,Did not stay outside long as the smell was awful. It was the same smell that we experienced previously when the oil tanks we're emitting gases.,1018,04106,1587432322,Mon Apr 20 21:25:22 2020,04/20/20,1.272014082509122,1.735897060975161,1.259025036287178,3.7247568122200727,1.2352364942246696,2.080285960091299
43.6235,-70.3034,4,Oil. ,,,1018,04106,1587432436,Mon Apr 20 21:27:16 2020,04/20/20,1.2742015733385421,1.6603533533922736,1.2494851341368143,3.6875858924398415,1.2130282875855947,2.034424716585802
43.6252,-70.3027,4,Oil. ,,,1018,04106,1587432530,Mon Apr 20 21:28:50 2020,04/20/20,1.164459417241049,1.600460883925619,1.144775441760153,3.599240494505209,1.1146470892498148,1.9512685336953088
43.6242,-70.3028,4,Oil,,,1018,04106,1587432637,Mon Apr 20 21:30:37 2020,04/20/20,1.2181426442198273,1.6196344750789777,1.1944569352065912,3.637400775239181,1.1595445460073577,1.9857103108559422
43.6384,-70.2333,3,Some sort of gas,,,1018,04106,1587444742,Tue Apr 21 00:52:22 2020,04/21/20,2.6593325820799003,1.9989579423472494,2.608123794503154,0.8788174143772842,2.574340290354781,1.7048284150246926
43.6323,-70.2455,4,Propane,Headache,,1018,04106,1587572317,Wed Apr 22 12:18:37 2020,04/22/20,2.07543431192912,1.3055780923030895,2.007675797547145,1.2747154998652999,1.9543435240946074,1.1390250889353921
43.6329,-70.2471,3,Burnt tar,"Headache, sore throat",,1018,04106,1587572399,Wed Apr 22 12:19:59 2020,04/22/20,1.9898117915219158,1.233648873323819,1.9232604544473306,1.2557005697151038,1.87169552223274,1.0505365626407328
43.636,-70.2877,4,Petroleum,,,1018,04106,1587741692,Fri Apr 24 11:21:32 2020,04/24/20,0.10601580911084764,0.9364909049220546,0.12073962762812164,2.5979970655556444,0.19720788029284642,1.02342929089839
43.632,-70.2852,5,Oil,,,1018,04106,1587756042,Fri Apr 24 15:20:42 2020,04/24/20,0.3653348685517596,0.7175305121086247,0.2718652140409998,2.6048981205099424,0.1710923563959809,0.9605856928932858
43.6336,-70.2769,5,,,,1018,04106,1587761452,Fri Apr 24 16:50:52 2020,04/24/20,0.5371316906855667,0.3991231156054256,0.4498625883789262,2.190289999647676,0.38109824034173284,0.5351670317405774
43.6342,-70.2754,5,,,,1018,04106,1587761499,Fri Apr 24 16:51:39 2020,04/24/20,0.5886962204330823,0.38473030357769944,0.5093473708570907,2.1045992453428277,0.4522797511755761,0.4494913592242152
43.6326,-70.2821,4,10:00 a.m. very strong oil smell,Irritating to nose and mouth,,1018,04106,1587854982,Sat Apr 25 18:49:42 2020,04/25/20,0.38471914985381744,0.5821125666702414,0.28027243276942554,2.449340805784406,0.17111040416078946,0.8010584997120627
43.6314,-70.285,5,,,,1018,04106,1587910283,Sun Apr 26 10:11:23 2020,04/26/20,0.4079281896702244,0.6988415750364095,0.3136644685775734,2.6165727999930923,0.21014029290869968,0.9671460292836477
43.629,-70.2833,5,,,,1018,04106,1587910709,Sun Apr 26 10:18:29 2020,04/26/20,0.588688424719241,0.6022711172809612,0.4895734416216995,2.6320951921555324,0.3784476541821658,0.9737612038967329
43.6324,-70.2848,4,Tar like smell,Headache,,1018,04106,1587918481,Sun Apr 26 12:28:01 2020,04/26/20,0.3422009369687162,0.7054722080830097,0.24539001819253262,2.5740156822948386,0.14025493605081568,0.9321130669721699
43.6336,-70.2858,3,Petroleum,,,1018,04106,1587931002,Sun Apr 26 15:56:42 2020,04/26/20,0.2514943337366538,0.7798042695340736,0.16316977634291127,2.579951807101276,0.08855806092294467,0.9555042783764802
43.6311,-70.2915,4,,,,1018,04106,1587931461,Sun Apr 26 16:04:21 2020,04/26/20,0.4937452818333675,1.017824768141961,0.4563493976199481,2.9126153162350037,0.42152909521854964,1.278412501598406
43.6258,-70.302,3,Oil vapors,Headache ,,1018,04106,1587943905,Sun Apr 26 19:31:45 2020,04/26/20,1.1103004473298186,1.558681847462836,1.0912211479466738,3.5485937227705686,1.0622604085287861,1.9022017329442915
43.6306,-70.2734,3,,,,1018,04106,1588071848,Tue Apr 28 07:04:08 2020,04/28/20,0.7953349037617071,0.1301828933497167,0.7001502620843754,2.1670189410263463,0.6118448229692967,0.5382096322349817
43.6308,-70.2739,4,"Tar, asphalt",,,1018,04106,1588074838,Tue Apr 28 07:53:58 2020,04/28/20,0.766906647560165,0.15861600343482984,0.6715872397407231,2.1780052769897362,0.5832980557622064,0.5417584479113805
43.6319,-70.2732,5,"Tar and asphalt, oil tank odor",Throat irritation,,1018,04106,1588074989,Tue Apr 28 07:56:29 2020,04/28/20,0.7560060885004136,0.19157249721988265,0.6663397380098559,2.1038046440307485,0.5883863323826171,0.46045783922957934
43.6199,-70.2682,3,Oil Asphalt,Throat irritated ,,1018,04106,1588077778,Tue Apr 28 08:42:58 2020,04/28/20,1.5045804408089887,0.6817925231915556,1.4005100876267504,2.538433409340698,1.2913308371894705,1.184236836771706
43.6201,-70.2682,3,"Exhaust, Oil, Asphalt ",,,1018,04106,1588098252,Tue Apr 28 14:24:12 2020,04/28/20,1.4935948553902327,0.668327219934809,1.3895832482739787,2.527007827840501,1.280608220279194,1.170413423480373
43.633,-70.2719,5,"Gas, asphalt",,Really bad right now. Can’t be ignored ,1018,04106,1588114052,Tue Apr 28 18:47:32 2020,04/28/20,0.7820987535041524,0.24400447008469048,0.7002747853837248,2.0061195621006425,0.6348008401611516,0.3603451978266841
43.6331,-70.2712,5,Oil tanks,,,1018,04106,1588117683,Tue Apr 28 19:48:03 2020,04/28/20,0.8122786465295446,0.24904339433668257,0.7320071798752505,1.9738897374665434,0.6684760164591274,0.3334072125998622
43.6307,-70.259,4,"Sulfur and rotten eggs, very low wind at the moment",,,1018,04106,1588118762,Tue Apr 28 20:06:02 2020,04/28/20,1.4436827080705945,0.6208598654761129,1.3649220619645879,1.6621758463215448,1.2986807378446692,0.602656238877296
43.6325,-70.2431,3,Tar smell,,,1018,04106,1588126988,Tue Apr 28 22:23:08 2020,04/28/20,2.191945098351943,1.4264565777930318,2.125339159180901,1.2389827716988286,2.073243725455264,1.2511013591648459
43.634,-70.2458,5,Burnt tar,"Headache, tight throat, nausea ",,1018,04106,1588128649,Tue Apr 28 22:50:49 2020,04/28/20,2.0445044599056623,1.3135073695113915,1.9813701252130846,1.1644311851665923,1.9340488296014482,1.0963653331082674
43.6336,-70.2457,4,Propane,Headache,,1018,04106,1588128737,Tue Apr 28 22:52:17 2020,04/28/20,2.0526691333719627,1.3121193346855409,1.9884223213199195,1.1898633897560678,1.9396627174671435,1.1068462933042469
43.6346,-70.2435,5,Burnt tar,Nausea,,1018,04106,1588134377,Wed Apr 29 00:26:17 2020,04/29/20,2.1551132961252324,1.4352585152358142,2.0940171434635184,1.0986332519539168,2.0490121993899826,1.203154424921861
43.6321,-70.2727,3,Oil tank,,,1018,04106,1588152489,Wed Apr 29 05:28:09 2020,04/29/20,0.7715436948801111,0.1931931273496831,0.6836752076154264,2.0754992517168476,0.6085688449930782,0.43391712808020505
43.63,-70.2841,4,Petroleum; the usual around here ,Headache,,1018,04106,1588169796,Wed Apr 29 10:16:36 2020,04/29/20,0.5118163537152726,0.6422556019093634,0.41446640563751086,2.62791028349112,0.3054752815244084,0.9706187576139333
43.6321,-70.2845,2,Oil based smell,Nasal irritation,,1018,04106,1588172828,Wed Apr 29 11:07:08 2020,04/29/20,0.3660196820329599,0.6853529250856902,0.26784688611373303,2.570915038785997,0.15981510307603092,0.925427413063641
43.6173,-70.2749,3,Oil/petroleum fumes ,,,1018,04106,1588178267,Wed Apr 29 12:37:47 2020,04/29/20,1.4926389472656285,0.8629836465937109,1.3896272194641481,2.881222175950922,1.276021157489058,1.415287732132235
43.6246,-70.2889,3,,,,1018,04106,1588187335,Wed Apr 29 15:08:55 2020,04/29/20,0.8811350720875537,0.9445700712230468,0.8042368611076944,3.036142238626139,0.7144838374230515,1.380475418680041
43.6289,-70.2721,3,"Industrial - asphalt, but potentially something else like petroleum ",bothered nose; stinging ,,1018,04106,1588370352,Fri May  1 17:59:12 2020,05/01/20,0.9180728912954471,0.05802406872482818,0.8200348098782231,2.194046454616531,0.7254467929456654,0.6101266835159573
43.629,-70.2842,3,,,,1018,04106,1588371641,Fri May  1 18:20:41 2020,05/01/20,0.5784459408753395,0.6472601960738573,0.4824261032117332,2.669593668345578,0.37437273732001614,1.0111403729552926
43.6318,-70.2827,5,,,,1018,04106,1588373543,Fri May  1 18:52:23 2020,05/01/20,0.41752848517799435,0.5929639932447783,0.3137093038929853,2.5031762415064405,0.2002264616341349,0.8508311087110799
43.6313,-70.2832,5,Oil,,,1018,04106,1588375101,Fri May  1 19:18:21 2020,05/01/20,0.43904736366137553,0.6091189932840814,0.33690332570306913,2.5423972905378247,0.22375024091340842,0.8883960372320062
43.6457,-70.2431,3,A oil smell that you would smell if you changed your oil in your car. ,Nausea ,,1018,04106,1588386002,Fri May  1 22:20:02 2020,05/01/20,2.2455066519561964,1.8018963689624605,2.2173093737070717,0.3578807538824988,2.211278118469896,1.3524154494174918
43.6319,-70.2711,3,Petroleum,,,1018,04106,1588410578,Sat May  2 05:09:38 2020,05/02/20,0.8494300210856539,0.1662740697522369,0.7630954135396031,2.0209415983516386,0.6895329758545127,0.40125417144535286
43.6297,-70.2716,5,Oil,Eye and throat irritation,The worst it's been in days,1018,04106,1588413281,Sat May  2 05:54:41 2020,05/02/20,0.9048575648771761,0.02079036887351771,0.8095580910587169,2.138431122563888,0.7201954423806629,0.5494079057612867
43.6217,-70.2694,2,tar,,,1018,04106,1588413329,Sat May  2 05:55:29 2020,05/02/20,1.3693930719679834,0.5477416203465156,1.2655539856046198,2.472192463937606,1.1571886967383433,1.0640754920603035
43.6248,-70.2672,3,Oil,,,1018,04106,1588414768,Sat May  2 06:19:28 2020,05/02/20,1.2886924565922708,0.38420428080344327,1.1886346771271274,2.235038206248806,1.0889998142077963,0.8444805073052638
43.623,-70.2728,4,Oil,"Throat irritation, headache",,1018,04106,1588419217,Sat May  2 07:33:37 2020,05/02/20,1.1956653763425,0.45590024870304663,1.0912570502412409,2.5100466469731986,0.9807451672593358,1.0072892311344182
